name,formula,state,formula_raw,phase_flag,mw,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
diboron monoxide,B2O,g,B   2.00O   1.00    0.00    0.00    0.00,0,37.6214,192798.018,200,1000,11783.018,-56995.4676,1018.000465,-2.636481947,0.027460093,-3.63E-05,2.41E-08,-6.38E-12,17038.74394,38.5534611,1
diboron dioxide,B2O2,g,B   2.00O   2.00    0.00    0.00    0.00,0,53.6208,-457711.486,200,1000,13396.618,81743.9169,-1732.702797,16.05560926,-0.021600573,3.57E-05,-2.66E-08,7.53E-12,-48996.329,-61.7270239,1
diboron trioxide,B2O3,g,B   2.00O   3.00    0.00    0.00    0.00,0,69.6202,-835382.271,200,1000,14418.729,73796.1191,-1263.620592,10.72681512,0.000384138,5.98E-06,-6.55E-09,2.12E-12,-96281.8314,-30.88078011,1
tetrahydroxydiboron,B2O4H4,g,B   2.00O   4.00H   4.00    0.00    0.00,0,89.65136,-1254987.531,200,1000,19443.069,-17287.17249,849.591348,-8.71595957,0.093623626,-0.000127878,8.81E-08,-2.40E-11,-156433.7133,71.2016931,1
diboron monosulfide,B2S,g,B   2.00S   1.00    0.00    0.00    0.00,0,53.688,622260.705,200,1000,13182.705,66386.093,-920.118569,8.69983134,0.000764559,-3.71E-06,3.64E-09,-1.20E-12,77703.758,-22.5170965,1
diboron disulfide,B2S2,g,B   2.00S   2.00    0.00    0.00    0.00,0,85.754,138317.112,200,1000,14569.112,-70615.4997,718.294478,1.919797788,0.020364075,-2.31E-05,1.31E-08,-3.00E-12,11008.29019,18.55406084,1
diboron trisulfide,B2S3,g,B   2.00S   3.00    0.00    0.00    0.00,0,117.82,17754.057,200,1000,19938.057,-34312.685,558.761537,3.41407741,0.023983339,-2.84E-05,1.69E-08,-4.06E-12,-3027.690575,18.46771683,1
triboron trinitride hexahydride,B3N3H6,g,B   3.00N   3.00H   6.00    0.00    0.00,0,80.50086,-512000,200,1000,16221.348,-155262.1082,4010.21127,-33.824913,0.162457558,-0.000206553,1.37E-07,-3.67E-11,-80512.534,199.5000773,1
triboron trioxide trichloride,B3O3Cl3,g,B   3.00O   3.00CL  3.00    0.00    0.00,0,186.7893,-1635982.041,200,1000,24451.781,-42844.528,1005.623966,-4.55651963,0.081179671,-0.000103839,6.62E-08,-1.70E-11,-204090.7277,54.6611308,1
triboron trioxide monofluoride dichloride,B3O3FCl2,g,B   3.00O   3.00F   1.00CL  2.00    0.00,0,170.3350032,-1883807.681,200,1000,23448.139,-37191.2007,867.374589,-4.09577846,0.07815564,-9.77E-05,6.10E-08,-1.53E-11,-233138.3552,51.9808763,1
triboron trioxide difluoride monochloride,B3O3F2Cl,g,B   3.00O   3.00F   2.00CL  1.00    0.00,0,153.8807064,-2132816.827,200,1000,22260.991,-52770.1554,1104.904696,-5.85418105,0.079539431,-9.59E-05,5.80E-08,-1.42E-11,-264040.0115,60.7124693,1
triboron trioxide trifluoride,B3O3F3,g,B   3.00O   3.00F   3.00    0.00    0.00,0,137.4264096,-2382699.078,200,1000,21200.738,-72515.4978,1400.996228,-7.9067162,0.082171619,-9.63E-05,5.67E-08,-1.35E-11,-295346.1728,70.0153683,1
barium,Ba,g,BA  1.00    0.00    0.00    0.00    0.00,0,137.327,185000,200,1000,6197.428,2222.563526,-34.0797785,2.706751118,-0.000638289,1.06E-06,-9.10E-10,3.15E-13,21665.49702,5.10254588,1
barium bromide,BaBr,g,BA  1.00BR  1.00    0.00    0.00    0.00,0,217.231,-75324.677,200,1000,10200.123,-691.255744,-62.4550016,4.79667765,-0.0006838,1.04E-06,-7.44E-10,2.17E-13,-10113.49165,5.19645487,1
barium bromide,BaBr2,g,BA  1.00BR  2.00    0.00    0.00    0.00,0,297.135,-412514.741,200,1000,15485.759,-5143.37406,-38.7051846,7.16244697,-0.000369672,4.69E-07,-3.11E-10,8.36E-14,-51533.1826,0.9741407,1
barium chloride,BaCl,g,BA  1.00CL  1.00    0.00    0.00    0.00,0,172.7797,-136290.881,200,1000,9877.119,-2661.946867,-77.2499634,4.74610605,-0.000352355,4.00E-07,-1.94E-10,4.12E-14,-17363.28141,3.90445248,1
barium chloride,BaCl2,g,BA  1.00CL  2.00    0.00    0.00    0.00,0,208.2324,-499301.387,200,1000,14599.113,-1157.501999,-205.4518828,7.83751405,-0.001867701,2.34E-06,-1.53E-09,4.09E-13,-61156.6528,-5.97815354,1
barium fluoride,BaF,g,BA  1.00F   1.00    0.00    0.00    0.00,0,156.3254032,-318993.788,200,1000,9342.112,25303.17292,-471.69951,6.18503622,-0.003366679,4.01E-06,-2.51E-09,6.48E-13,-37318.7214,-6.22071538,1
barium fluoride,BaF2,g,BA  1.00F   2.00    0.00    0.00    0.00,0,175.3238064,-812003.483,200,1000,13437.017,34883.9552,-764.845956,9.79775038,-0.005756458,6.78E-06,-4.24E-09,1.09E-12,-95903.5645,-20.82035292,1
barium hydride,BaH,g,BA  1.00H   1.00    0.00    0.00    0.00,0,138.33494,209535.105,200,1000,8731.105,-37652.6888,698.668012,-1.313524351,0.014606489,-1.80E-05,1.13E-08,-2.87E-12,20974.78889,32.308026,1
barium iodide,BaI,g,BA  1.00I   1.00    0.00    0.00    0.00,0,264.23147,-10237.675,200,1000,10397.125,-4186.28554,10.33094613,4.42890023,0.000302602,-2.59E-07,1.74E-10,-3.37E-14,-2636.169733,8.20192468,1
barium iodide,BaI2,g,BA  1.00I   2.00    0.00    0.00    0.00,0,391.13594,-288439.965,200,1000,15790.435,-4241.59273,-18.62214382,7.07855675,-0.000179392,2.28E-07,-1.51E-10,4.08E-14,-36703.5149,3.16313897,1
barium oxide,BaO,g,BA  1.00O   1.00    0.00    0.00    0.00,0,153.3264,-117948.392,200,1000,9014.108,37643.985,-507.15553,5.39284728,-0.000411932,-6.53E-07,9.43E-10,-3.44E-13,-12755.52614,-3.75221376,1
barium hydroxide,BaOH,g,BA  1.00O   1.00H   1.00    0.00    0.00,0,154.33434,-224256.513,200,1000,11224.581,37762.3151,-889.139022,9.531718,-0.005458826,4.94E-06,-1.81E-09,2.05E-13,-24418.52965,-24.89410158,1
barium hydroxide,BaO2H2,g,BA  1.00O   2.00H   2.00    0.00    0.00,0,171.34168,-606666.472,200,1000,17388.725,57028.149,-1577.384797,16.59935325,-0.010395983,9.66E-06,-3.67E-09,4.63E-13,-68351.589,-58.519117,1
barium sulfide,BaS,g,BA  1.00S   1.00    0.00    0.00    0.00,0,169.393,38871.315,200,1000,9556.115,13770.75147,-329.350056,5.81154584,-0.002848974,3.58E-06,-2.33E-09,6.17E-13,4964.43245,-3.49795376,1
dibarium,Ba2,g,BA  2.00    0.00    0.00    0.00    0.00,0,274.654,355964.337,200,1000,11359.137,-12941.77083,-727.633008,14.64866569,-0.039663317,5.90E-05,-4.24E-08,1.19E-11,43867.1223,-41.4567367,1
beryllium,Be,g,BE  1.00    0.00    0.00    0.00    0.00,0,9.012182,324000,200,1000,6197.428,-0.00041129,5.36E-06,2.499999972,7.57E-11,-1.10E-13,8.00E-17,-2.30E-20,38222.6459,2.146172983,1
beryllium borate,BeBO2,g,BE  1.00B   1.00O   2.00    0.00    0.00,0,51.821982,-482003.114,300,1000,0,0,0,2.006912,0.018044824,-1.69E-05,6.09E-09,-1.73E-13,-59234.197,15.8055571,1
beryllium bromide,BeBr,g,BE  1.00BR  1.00    0.00    0.00    0.00,0,88.916182,132446.308,200,1000,8971.108,37462.8806,-472.233907,5.03940904,0.000579885,-1.94E-06,1.79E-09,-5.67E-13,17231.35679,-2.573912886,1
beryllium bromide,BeBr2,g,BE  1.00BR  2.00    0.00    0.00    0.00,0,168.820182,-234062.499,200,1000,12837.501,-21186.98678,209.0382611,3.73117131,0.011155015,-1.54E-05,1.05E-08,-2.85E-12,-30904.56277,9.45891772,1
beryllium chloride,BeCl,g,BE  1.00CL  1.00    0.00    0.00    0.00,0,44.464882,56693.107,200,1000,8861.107,20161.38947,-141.3988978,2.898223773,0.006069926,-9.16E-06,6.61E-09,-1.86E-12,6626.69144,7.90017093,1
beryllium monochloride monofluoride,BeClF,g,BE  1.00CL  1.00F   1.00    0.00    0.00,0,63.4632852,-573191.974,300,1000,0,0,0,4.1024381,0.008501749,-8.91E-06,4.01E-09,-5.16E-13,-70468.736,4.09916281,1
beryllium chloride,BeCl2,g,BE  1.00CL  2.00    0.00    0.00    0.00,0,79.917582,-361539.14,200,1000,12080.86,-22299.57657,152.8781667,3.71499471,0.010677766,-1.40E-05,9.07E-09,-2.35E-12,-45904.2823,6.68254431,1
beryllium fluoride,BeF,g,BE  1.00F   1.00    0.00    0.00    0.00,0,28.0105852,-170624.795,200,1000,8711.105,-46644.9723,788.717885,-1.463363201,0.013817905,-1.59E-05,9.35E-09,-2.23E-12,-25226.27476,31.976343,1
beryllium fluoride,BeF2,g,BE  1.00F   2.00    0.00    0.00    0.00,0,47.0089884,-796588.236,200,1000,10879.764,7490.27024,-287.8053102,5.43471282,0.003903233,-2.21E-06,-1.97E-10,4.04E-13,-95916.1564,-5.61661692,1
beryllium hydride,BeH,g,BE  1.00H   1.00    0.00    0.00    0.00,0,10.020122,342252.104,200,1000,8648.104,-1615.149125,-59.3528608,4.5072691,-0.00526419,1.15E-05,-9.25E-09,2.70E-12,40301.9304,-3.48511705,1
beryllium hydride,BeH2,g,BE  1.00H   2.00    0.00    0.00    0.00,0,11.028062,125520,200,1000,8732.228,-130245.8357,1920.406347,-6.67238278,0.021926562,-1.43E-05,2.84E-09,4.62E-13,4852.86634,58.6162842,1
beryllium iodide,BeI,g,BE  1.00I   1.00    0.00    0.00    0.00,0,135.916652,207454.309,200,1000,9089.109,35300.5481,-519.095026,5.71450524,-0.001409074,7.66E-07,-2.60E-11,-8.23E-14,26379.03657,-5.14099784,1
beryllium iodide,BeI2,g,BE  1.00I   2.00    0.00    0.00    0.00,0,262.821122,-64759.451,200,1000,13440.549,359.272618,-48.6605901,5.24157118,0.007830305,-1.17E-05,8.39E-09,-2.36E-12,-9333.22092,2.896318281,1
beryllium nitride,BeN,g,BE  1.00N   1.00    0.00    0.00    0.00,0,23.018922,427000,200,1000,8725.221,-42477.8363,759.01889,-1.561469235,0.014969457,-1.84E-05,1.15E-08,-2.90E-12,46830.0332,32.5697402,1
beryllium oxide,BeO,g,BE  1.00O   1.00    0.00    0.00    0.00,0,25.011582,128940.304,200,1000,8688.104,-48694.5832,721.347362,-0.378415732,0.008792204,-7.07E-06,2.25E-09,-2.80E-14,11014.66639,25.74081184,1
beryllium hydroxide,BeOH,g,BE  1.00O   1.00H   1.00    0.00    0.00,0,26.019522,-99717.721,200,1000,10798.45,-38530.2452,449.805929,1.532096459,0.012999126,-1.71E-05,1.17E-08,-3.16E-12,-15590.46567,15.4554293,1
beryllium hydroxide,BeO2H2,g,BE  1.00O   2.00H   2.00    0.00    0.00,0,43.026862,-638864.416,200,1000,15225.858,7863.08983,-739.714225,10.43303334,0.00451425,-6.95E-06,5.78E-09,-1.73E-12,-75856.7696,-33.0146661,1
beryllium sulfide,BeS,g,BE  1.00S   1.00    0.00    0.00    0.00,0,41.078182,247095.306,200,1000,8780.106,-7390.57908,282.8134792,0.65520194,0.010760125,-1.40E-05,8.82E-09,-2.11E-12,27515.93294,19.80497213,1
diberyllium,Be2,g,BE  2.00    0.00    0.00    0.00    0.00,0,18.024364,637543.318,200,1000,9838.118,-158087.381,2035.567774,-3.69158063,0.010288184,-9.60E-06,4.71E-09,-9.37E-13,65269.6837,48.7932499,1
beryllium chloride,Be2Cl4,g,BE  2.00CL  4.00    0.00    0.00    0.00,0,159.835164,-819604.973,200,1000,22641.384,121615.2589,-2000.824823,17.23384275,0.005810448,-1.36E-05,1.16E-08,-3.55E-12,-92064.7547,-61.379609,1
beryllium fluoride,Be2F4,g,BE  2.00F   4.00    0.00    0.00    0.00,0,94.0179768,-1731699.842,200,1000,19834.508,-6327.70187,-69.0253372,5.47093723,0.030973413,-4.09E-05,2.67E-08,-6.94E-12,-210597.9269,-0.20735462,1
beryllium oxide,Be2O,g,BE  2.00O   1.00    0.00    0.00    0.00,0,34.023764,-37033.803,200,1000,11190.386,-426.367357,-115.9556261,4.08267777,0.010158851,-1.33E-05,8.49E-09,-2.17E-12,-5362.25812,1.253737886,1
beryllium monoxide difluoride,Be2OF2,g,BE  2.00O   1.00F   2.00    0.00    0.00,0,72.0205704,-1204597.761,300,1000,0,0,0,4.8600026,0.019438982,-1.88E-05,7.10E-09,-3.72E-13,-147039.59,3.24173341,1
beryllium oxide,Be2O2,g,BE  2.00O   2.00    0.00    0.00    0.00,0,50.023164,-411635.309,200,1000,10928.932,-30317.1953,1163.353177,-8.73315595,0.053720029,-7.28E-05,4.89E-08,-1.31E-11,-55469.3688,69.5328264,1
beryllium oxide,Be3O3,g,BE  3.00O   3.00    0.00    0.00    0.00,0,75.034746,-1023720.628,200,1000,15125.733,-27380.72346,874.38326,-6.59960612,0.065330211,-8.76E-05,5.82E-08,-1.54E-11,-128467.9012,58.3720312,1
beryllium oxide,Be4O4,g,BE  4.00O   4.00    0.00    0.00    0.00,0,100.046328,-1649294.582,200,1000,15833.899,-68932.5564,1687.565069,-14.79616594,0.100731977,-0.000129106,8.24E-08,-2.11E-11,-207287.7151,100.2507262,1
bromine,Br,g,BR  1.00    0.00    0.00    0.00    0.00,0,79.904,111870,200,1000,6197.428,-3700.29413,61.4521568,2.092120709,0.001376819,-2.45E-06,2.05E-09,-5.14E-13,12425.08646,8.99616627,1
bromine monochloride,BrCl,g,BR  1.00CL  1.00    0.00    0.00    0.00,0,115.3567,14789.113,200,1000,9407.113,16532.91583,-357.876928,5.70062216,-0.002201257,2.42E-06,-1.37E-09,3.23E-13,2252.619279,-4.15566357,1
bromine monofluoride,BrF,g,BR  1.00F   1.00    0.00    0.00    0.00,0,98.9024032,-58851.445,200,1000,9021.108,38361.4319,-518.461197,5.45832705,-0.000565684,-4.12E-07,7.86E-10,-3.04E-13,-5595.53991,-4.9011295,1
bromine trifluoride,BrF3,g,BR  1.00F   3.00    0.00    0.00    0.00,0,136.8992096,-255600,200,1000,14711.62,111645.5127,-1959.42433,15.26220126,-0.007999362,6.98E-06,-3.24E-09,6.16E-13,-23453.41551,-55.226336,1
bromine pentafluoride,BrF5,g,BR  1.00F   5.00    0.00    0.00    0.00,0,174.896016,-428800,200,1000,19174.543,221136.6805,-4024.80922,27.34900212,-0.01832255,1.72E-05,-8.75E-09,1.86E-12,-35374.4767,-124.4296466,1
bromine monoxide,BrO,g,BR  1.00O   1.00    0.00    0.00    0.00,0,95.9034,125800,200,1000,9061,14554.31116,122.5152439,-0.305872867,0.021173092,-3.49E-05,2.62E-08,-7.51E-12,13891.49932,25.27867438,1
bromine dioxide,BrO2,g,BR  1.00O   2.00    0.00    0.00    0.00,0,111.9028,151954.526,200,1000,11394.63,34702.1323,-340.134182,3.93225162,0.012159386,-1.90E-05,1.40E-08,-3.99E-12,18759.55788,6.36123518,1
bromine dioxide,BrO2,g,BR  1.00O   2.00    0.00    0.00    0.00,0,111.9028,108000,200,1000,12850.66,-44176.199,495.963716,3.23988495,0.005941502,-3.40E-06,-3.44E-11,4.81E-13,8815.22198,16.07446878,1
bromine trioxide,BrO3,g,BR  1.00O   3.00    0.00    0.00    0.00,0,127.9022,220820.685,200,1000,13100.841,106390.1881,-1501.928813,9.70365743,0.008133001,-1.53E-05,1.20E-08,-3.51E-12,32331.3599,-27.3512543,1
dibromine,Br2,g,BR  2.00    0.00    0.00    0.00    0.00,0,159.808,30910,200,1000,9725.117,7497.04754,-235.0884557,5.49193432,-0.002227573,2.93E-06,-1.95E-09,5.31E-13,3521.47505,-1.96415157,1
dibromine monoxide,Br2O,g,BR  2.00O   1.00    0.00    0.00    0.00,0,175.8074,168000,200,1000,13137.498,16174.98037,-246.4406776,5.91285845,0.004980354,-8.10E-06,6.07E-09,-1.75E-12,19740.12093,2.009704963,1
dibromine monoxide,Br2O,g,BR  2.00O   1.00    0.00    0.00    0.00,0,175.8074,107639.006,200,1000,12399.058,64050.6891,-1062.722566,9.90786629,-0.004470492,3.91E-06,-1.81E-09,3.37E-13,16429.21537,-23.50319399,1
carbon,C,g,C   1.00    0.00    0.00    0.00    0.00,0,12.0107,716680,200,1000,6535.895,649.503147,-0.964901086,2.504675479,-1.28E-05,1.98E-08,-1.61E-11,5.31E-15,85457.6311,4.747924288,1
carbon monobromide,CBr,g,C   1.00BR  1.00    0.00    0.00    0.00,0,91.9147,490430.442,200,1000,9616.942,2940.17881,-140.411276,4.75446683,-0.000164629,4.35E-08,5.91E-11,-2.89E-14,58384.0423,0.713546868,1
carbon dibromide,CBr2,g,C   1.00BR  2.00    0.00    0.00    0.00,0,171.8187,336623.319,200,1000,12196.819,72483.2841,-1128.281265,9.82242448,-0.003873119,2.91E-06,-1.06E-09,1.30E-13,44377.8104,-23.61188275,1
carbon tribromide,CBr3,g,C   1.00BR  3.00    0.00    0.00    0.00,0,251.7227,235000,200,1000,15582.454,85636.8067,-1275.784656,11.17199833,0.002341468,-6.54E-06,5.74E-09,-1.78E-12,32432.2603,-27.66524971,1
carbon tetrabromide,CBr4,g,C   1.00BR  4.00    0.00    0.00    0.00,0,331.6267,79500,200,1000,20373.314,102304.1073,-1735.53222,16.51274909,-0.003146322,2.90E-07,1.36E-09,-6.44E-13,15004.70556,-55.36243072,1
carbon monochloride,CCl,g,C   1.00CL  1.00    0.00    0.00    0.00,0,47.4634,502100,200,1000,9394.95,14990.28985,15.36122028,2.169163834,0.007639046,-1.10E-05,7.66E-09,-2.11E-12,59447.5287,12.92263706,1
carbon monochloride tribromide,CClBr3,g,C   1.00CL  1.00BR  3.00    0.00    0.00,0,287.1754,65000,200,1000,19568.242,102155.7592,-1746.22486,15.98183983,-0.001350083,-2.33E-06,3.20E-09,-1.15E-12,13419.40838,-52.84903834,1
carbon dichloride,CCl2,g,C   1.00CL  2.00    0.00    0.00    0.00,0,82.9161,230000,200,1000,11424.84,74618.6809,-1027.439631,8.01068361,0.001703905,-5.05E-06,4.49E-09,-1.40E-12,31338.95996,-17.13066208,1
carbon dichloride dibromide,CCl2Br2,g,C   1.00CL  2.00BR  2.00    0.00    0.00,0,242.7241,10000,200,1000,18691.912,101848.127,-1740.837469,15.21332294,0.001128302,-5.88E-06,5.66E-09,-1.82E-12,6918.48803,-50.153492,1
carbon trichloride,CCl3,g,C   1.00CL  3.00    0.00    0.00    0.00,0,118.3688,71100,200,1000,14400,34144.7202,-554.79703,6.84554471,0.012420064,-2.04E-05,1.55E-08,-4.57E-12,9385.20148,-7.143619254,1
carbon trichloride monobromide,CCl3Br,g,C   1.00CL  3.00BR  1.00    0.00    0.00,0,198.2728,-43000,200,1000,17984.549,104963.3736,-1793.782179,14.89227432,0.002397707,-7.79E-06,7.02E-09,-2.20E-12,909.90935,-50.58216164,1
carbon tetrachloride,CCl4,g,C   1.00CL  4.00    0.00    0.00    0.00,0,153.8215,-95600,200,1000,17158.512,109338.5626,-1861.731846,14.49632467,0.003949485,-1.01E-05,8.65E-09,-2.64E-12,-4948.00623,-51.8028592,1
carbon monofluoride,CF,g,C   1.00F   1.00    0.00    0.00    0.00,0,31.0091032,242300,200,1000,9082.053,-48565.9087,837.066845,-1.586053801,0.013732993,-1.55E-05,8.90E-09,-2.08E-12,24192.09495,33.71104747,1
carbon monofluoride tribromide,CFBr3,g,C   1.00F   1.00BR  3.00    0.00    0.00,0,270.7211032,-120000,200,1000,18243.104,51502.3257,-936.618982,10.44337268,0.012051599,-1.88E-05,1.34E-08,-3.73E-12,-12431.79334,-23.64374249,1
carbon monofluoride monochloride,CFCl,g,C   1.00F   1.00CL  1.00    0.00    0.00,0,66.4618032,25872.113,200,1000,10928.721,17947.57102,-129.0180589,2.793459935,0.013235641,-1.82E-05,1.21E-08,-3.21E-12,2623.819555,11.66722356,1
carbon monofluoride monochloride dibromide,CFClBr2,g,C   1.00F   1.00CL  1.00BR  2.00    0.00,0,226.2698032,-175000,200,1000,17498.023,58984.2873,-1050.6575,10.39314795,0.012737944,-2.00E-05,1.44E-08,-4.00E-12,-18378.26616,-24.17289968,1
carbon monofluoride dichloride,CFCl2,g,C   1.00F   1.00CL  2.00    0.00    0.00,0,101.9145032,-105000,200,1000,13216.954,26115.33165,-335.375481,4.09477535,0.019602174,-2.76E-05,1.88E-08,-5.05E-12,-12512.89778,6.870297529,1
carbon monofluoride dichloride monobromide,CFCl2Br,g,C   1.00F   1.00CL  2.00BR  1.00    0.00,0,181.8185032,-235000,200,1000,16730.573,65288.8575,-1135.086759,10.09447171,0.014015933,-2.19E-05,1.57E-08,-4.37E-12,-25045.5992,-24.5064777,1
carbon monofluoride trichloride,CFCl3,g,C   1.00F   1.00CL  3.00    0.00    0.00,0,137.3672032,-283700,200,1000,16080.46,72393.166,-1228.338402,9.90904889,0.014951111,-2.34E-05,1.67E-08,-4.65E-12,-30323.13023,-26.44729343,1
carbon difluoride,CF2,g,C   1.00F   2.00    0.00    0.00    0.00,0,50.0075064,-186600,200,1000,10347,-42846.9549,942.241347,-3.83847378,0.028478758,-3.62E-05,2.31E-08,-5.91E-12,-27799.37588,46.6759826,1
carbon difluoride dibromide,CF2Br2,g,C   1.00F   2.00BR  2.00    0.00    0.00,0,209.8155064,-380000,200,1000,16279.997,12608.55554,-281.4955512,5.09761742,0.025026587,-3.44E-05,2.30E-08,-6.08E-12,-46428.0081,3.096486347,1
carbon difluoride monochloride,CF2Cl,g,C   1.00F   2.00CL  1.00    0.00    0.00,0,85.4602064,-275000,200,1000,12432.273,8914.19493,-17.68378144,1.606995743,0.024736303,-3.27E-05,2.13E-08,-5.51E-12,-34273.0844,19.29690894,1
carbon difluoride monochloride monobromide,CF2ClBr,g,C   1.00F   2.00CL  1.00BR  1.00    0.00,0,165.3642064,-435000,200,1000,15528.243,26969.19535,-467.915443,5.24499481,0.025300673,-3.51E-05,2.35E-08,-6.25E-12,-51983.6738,0.852260486,1
carbon difluoride dichloride,CF2Cl2,g,C   1.00F   2.00CL  2.00    0.00    0.00,0,120.9129064,-490800,200,1000,14873.998,38445.0996,-613.264527,5.25620172,0.025764777,-3.59E-05,2.41E-08,-6.40E-12,-57846.1202,-1.893431345,1
carbon trifluoride,CF3,g,C   1.00F   3.00    0.00    0.00    0.00,0,69.0059096,-467400,200,1000,11479.084,-28950.93138,708.259104,-3.49874496,0.036005278,-4.52E-05,2.83E-08,-7.12E-12,-60557.9954,45.00436386,1
carbon trifluoride monobromide,CF3Br,g,C   1.00F   3.00BR  1.00    0.00    0.00,0,148.9099096,-648800,200,1000,14444.028,-5436.76574,124.3244917,0.923386068,0.034809957,-4.55E-05,2.93E-08,-7.55E-12,-80233.7879,22.32890591,1
carbon trifluoride monochloride,CF3Cl,g,C   1.00F   3.00CL  1.00    0.00    0.00,0,104.4586096,-704200,200,1000,13770.726,17294.54028,-165.1867787,1.544194464,0.03395737,-4.47E-05,2.89E-08,-7.46E-12,-85324.1731,16.68147013,1
carbon tetrafluoride,CF4,g,C   1.00F   4.00    0.00    0.00    0.00,0,88.0043128,-933500,200,1000,12730.313,9815.34964,116.3660743,-1.288527575,0.039596239,-5.00E-05,3.13E-08,-7.84E-12,-113896.0831,29.38759613,1
carbon monohydride,CH,g,C   1.00H   1.00    0.00    0.00    0.00,0,13.01864,597338,200,1000,8625,22205.64134,-340.537175,5.53138641,-0.005794896,7.97E-06,-4.47E-09,9.60E-13,72403.9052,-9.10763613,1
carbon monohydride tribromide,CHBr3,g,C   1.00H   1.00BR  3.00    0.00    0.00,0,252.73064,16700,200,1000,15906.601,43461.3043,-499.89993,5.61987063,0.020794435,-2.92E-05,2.07E-08,-5.78E-12,2622.714607,1.249857522,1
carbon monohydride monochloride,CHCl,g,C   1.00H   1.00CL  1.00    0.00    0.00,0,48.47134,297100,200,1000,10154.502,-13516.85347,504.520438,-1.238174663,0.021186294,-3.14E-05,2.45E-08,-7.26E-12,32472.8596,31.79808964,1
carbon monohydride monochloride dibromide,CHClBr2,g,C   1.00H   1.00CL  1.00BR  2.00    0.00,0,208.27934,10000,200,1000,15291.236,38156.6479,-408.460634,4.6394982,0.023259163,-3.22E-05,2.25E-08,-6.26E-12,1484.01309,6.173832488,1
carbon monohydride dichloride,CHCl2,g,C   1.00H   1.00CL  2.00    0.00    0.00,0,83.92404,95800,200,1000,12800,56385.5597,-656.245513,6.06881786,0.009744123,-1.28E-05,8.55E-09,-2.23E-12,13304.47784,-4.533556004,1
carbon monohydride dichloride monobromide,CHCl2Br,g,C   1.00H   1.00CL  2.00BR  1.00    0.00,0,163.82804,-45000,200,1000,14729.895,32939.3613,-327.519322,3.77318676,0.025364755,-3.47E-05,2.40E-08,-6.62E-12,-5425.61861,9.433686366,1
carbon monohydride trichloride,CHCl3,g,C   1.00H   1.00CL  3.00    0.00    0.00,0,119.37674,-102700,200,1000,14305.493,33953.9304,-304.7507147,2.92370956,0.028305402,-3.71E-05,2.55E-08,-6.99E-12,-12350.59314,11.15533378,1
carbon monohydride monofluoride,CHF,g,C   1.00H   1.00F   1.00    0.00    0.00,0,32.0170432,108800,200,1000,9983,-45387.0807,873.468525,-1.97372472,0.017174,-1.93E-05,1.28E-08,-3.40E-12,7928.63692,36.40755969,1
carbon monohydride monofluoride dibromide,CHFBr2,g,C   1.00H   1.00F   1.00BR  2.00    0.00,0,191.8250432,-175000,200,1000,14359.556,-18204.96548,436.266894,-0.373614471,0.033886944,-4.37E-05,2.89E-08,-7.68E-12,-24656.31752,33.20606231,1
