Name,Formula,State,Formula-Raw,Phase-Flag,Molecular-Weight,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
silicon tetracarbide dodecahydride,SiC4H12,g,SI  1.00C   4.00H  12.00    0.00    0.00,0,88.22358,-286604,1000,5000,0,0,0,11.5637018,0.032811206,-1.26E-05,2.27E-09,-1.54E-13,-40138.1366,-33.6341603,1
silicon monochloride,SiCl,g,SI  1.00CL  1.00    0.00    0.00    0.00,0,63.5382,142360.251,1000,6000,9881.277,-257161.466,729.213698,3.60244911,0.000593277,-1.69E-07,2.47E-11,-1.10E-15,11105.1349,9.15930648,1
silicon dichloride,SiCl2,g,SI  1.00CL  2.00    0.00    0.00    0.00,0,98.9909,-163069.287,1000,6000,12529.294,-80486.8555,-26.6897029,7.02052012,-8.40E-06,1.89E-09,-2.20E-13,1.04E-17,-21812.4567,-6.63951317,1
silicon trichloride,SiCl3,g,SI  1.00CL  3.00    0.00    0.00    0.00,0,134.4436,-336271.671,1000,6000,15717.466,-147697.778,-53.4257045,10.040539,-1.64E-05,3.67E-09,-4.24E-13,1.98E-17,-43605.2626,-20.0670546,1
silicon tetrachloride,SiCl4,g,SI  1.00CL  4.00    0.00    0.00    0.00,0,169.8963,-662200,1000,6000,19455.437,-210253.576,-84.1523088,13.0630003,-2.52E-05,5.57E-09,-6.37E-13,2.95E-17,-83726.6048,-35.9212279,1
silicon monofluoride,SiF,g,SI  1.00F   1.00    0.00    0.00    0.00,0,47.0839032,-25231.846,1000,6000,9456.954,-180980.8236,289.7332358,4.10286356,0.00028737,-8.05E-08,1.19E-11,-5.05E-16,-6450.44955,3.85276652,1
silicon monofluoride monochloride,SiFCl,g,SI  1.00F   1.00CL  1.00    0.00    0.00,0,82.5366032,-377825.696,1000,6000,11832.883,-128461.539,-124.780604,7.09292227,-3.71E-05,8.18E-09,-9.36E-13,4.33E-17,-47232.8357,-8.33760324,1
silicon difluoride,SiF2,g,SI  1.00F   2.00    0.00    0.00    0.00,0,66.0823064,-592838.108,1000,6000,11204.47,-167529.644,-184.597692,7.13696597,-5.45E-05,1.20E-08,-1.37E-12,6.33E-17,-72874.1653,-11.1791809,1
silicon trifluoride,SiF3,g,SI  1.00F   3.00    0.00    0.00    0.00,0,85.0807096,-996436.577,1000,6000,13018.554,-290365.855,-342.680765,10.2552467,-0.000101918,2.25E-08,-2.58E-12,1.19E-16,-121809.582,-27.2517715,1
silicon tetrafluoride,SiF4,g,SI  1.00F   4.00    0.00    0.00    0.00,0,104.0791128,-1615000,1000,6000,15355.893,-387374.88,-629.678137,13.4701704,-0.00018824,4.16E-08,-4.78E-12,2.22E-16,-195789.581,-46.5231317,1
silicon monohydride,SiH,g,SI  1.00H   1.00    0.00    0.00    0.00,0,29.09344,368718.358,1000,6000,9227.258,-1470883.237,3710.03509,-0.08805992,0.002375296,-4.78E-07,4.84E-11,-1.75E-15,18969.66276,29.79758536,1
silicon monohydride tribromide,SiHBr3,g,SI  1.00H   1.00BR  3.00    0.00    0.00,0,268.80544,-302927.675,1000,5000,0,0,0,10.274831,0.00286661,-1.21E-06,2.30E-10,-1.62E-14,-39846.576,-18.0340658,1
silicon monohydride monochloride,SiHCl,g,SI  1.00H   1.00CL  1.00    0.00    0.00,0,64.54614,54945.913,1000,6000,10665.413,101215.289,-1163.239598,7.37636655,0.000187415,-1.66E-07,3.96E-11,-2.64E-15,11410.64087,-15.07679495,1
silicon monohydride trichloride,SiHCl3,g,SI  1.00H   1.00CL  3.00    0.00    0.00,0,135.45154,-496233.684,1000,5000,0,0,0,9.9335635,0.003248122,-1.38E-06,2.63E-10,-1.86E-14,-63070.849,-20.4720585,1
silicon monohydride monofluoride,SiHF,g,SI  1.00H   1.00F   1.00    0.00    0.00,0,48.0918432,-162657.169,1000,6000,10230.231,4049752.24,-9295.52682,10.71754366,0.001868124,-1.13E-06,1.96E-10,-1.14E-14,41332.252,-47.363176,1
silicon monohydride trifluoride,SiHF3,g,SI  1.00H   1.00F   3.00    0.00    0.00,0,86.0886496,-1200839.727,1000,5000,0,0,0,8.7548828,0.004552776,-1.95E-06,3.73E-10,-2.65E-14,-147656.58,-18.8269773,1
silicon monohydride triiodide,SiHI3,g,SI  1.00H   1.00I   3.00    0.00    0.00,0,409.80685,-74475.337,1000,5000,0,0,0,10.533604,0.0025888,-1.09E-06,2.07E-10,-1.46E-14,-12397.345,-16.0950342,1
silicon dihydride,SiH2,g,SI  1.00H   2.00    0.00    0.00    0.00,0,30.10138,273350.215,1000,6000,10035.788,-2005373.278,3817.56332,4.15812562,0.001034978,-2.06E-07,2.28E-11,-1.06E-15,3984.82383,4.83627266,1
silicon dihydride dibromide,SiH2Br2,g,SI  1.00H   2.00BR  2.00    0.00    0.00,0,189.90938,-190375.706,1000,5000,0,0,0,8.1692601,0.00502856,-2.11E-06,3.99E-10,-2.80E-14,-25842.475,-11.3711914,1
silicon dihydride dichloride,SiH2Cl2,g,SI  1.00H   2.00CL  2.00    0.00    0.00,0,101.00678,-320501.804,1000,5000,0,0,0,7.9121404,0.005312789,-2.23E-06,4.23E-10,-2.98E-14,-41468.503,-12.8867627,1
silicon dihydride difluoride,SiH2F2,g,SI  1.00H   2.00F   2.00    0.00    0.00,0,68.0981864,-790797.565,1000,5000,0,0,0,7.0981857,0.006214649,-2.63E-06,4.99E-10,-3.52E-14,-97918.745,-11.6725694,1
silicon dihydride diiodide,SiH2I2,g,SI  1.00H   2.00I   2.00    0.00    0.00,0,283.91032,-38073.923,1000,5000,0,0,0,8.3573099,0.004816359,-2.02E-06,3.80E-10,-2.67E-14,-7541.7667,-10.2973549,1
silicon trihydride,SiH3,g,SI  1.00H   3.00    0.00    0.00    0.00,0,31.10932,204357.366,1000,6000,10276.989,605632.122,-4721.25406,13.29129523,-0.001256825,2.69E-07,-3.01E-11,1.37E-15,49744.2064,-61.405031,1
silicon trihydride monobromide,SiH3Br,g,SI  1.00H   3.00BR  1.00    0.00    0.00,0,111.01332,-78242.643,1000,5000,0,0,0,6.1350363,0.007111291,-2.97E-06,5.61E-10,-3.94E-14,-11879.9,-6.17826569,1
silicon trihydride monochloride,SiH3Cl,g,SI  1.00H   3.00CL  1.00    0.00    0.00,0,66.56202,-141841.392,1000,5000,0,0,0,5.9919718,0.007271894,-3.04E-06,5.74E-10,-4.03E-14,-19514.93,-6.86764367,1
silicon trihydride monofluoride,SiH3F,g,SI  1.00H   3.00F   1.00    0.00    0.00,0,50.1077232,-376571.11,1000,5000,0,0,0,5.5736119,0.007741008,-3.25E-06,6.15E-10,-4.32E-14,-47688.486,-6.21002292,1
silicon trihydride moniodide,SiH3I,g,SI  1.00H   3.00I   1.00    0.00    0.00,0,158.01379,-2091.662,1000,5000,0,0,0,6.2686663,0.006965231,-2.91E-06,5.48E-10,-3.85E-14,-2737.3527,-5.82845156,1
silicon tetrahydride,SiH4,g,SI  1.00H   4.00    0.00    0.00    0.00,0,32.11726,34700,1000,6000,10535.001,1290384.93,-7813.43076,18.2885625,-0.001975651,4.16E-07,-4.60E-11,2.07E-15,47669.0657,-98.0172942,1
silicon moniodide,SiI,g,SI  1.00I   1.00    0.00    0.00    0.00,0,154.98997,262953.589,1000,6000,9941.289,-344203.091,1314.266301,3.142334141,0.000750666,-1.67E-07,9.95E-12,1.85E-15,22096.0858,15.0983251,1
silicon diiodide,SiI2,g,SI  1.00I   2.00    0.00    0.00    0.00,0,281.89444,92470,1000,6000,0,0,0,6.74311855,0.000361983,-1.95E-07,4.36E-11,-2.90E-15,9069.75364,0.012909721,1
silicon mononitride,SiN,g,SI  1.00N   1.00    0.00    0.00    0.00,0,42.09224,403668.437,1000,6000,8736.137,-2932685.132,5853.68859,1.321451677,0.001258329,-3.77E-07,6.89E-11,-4.19E-15,6527.14881,25.53145875,1
silicon monoxide,SiO,g,SI  1.00O   1.00    0.00    0.00    0.00,0,44.0849,-98842.418,1000,6000,8715.105,-176513.4162,-31.9917709,4.47744193,4.59E-06,3.56E-08,-1.33E-11,1.61E-15,-13508.4236,-0.838695733,1
silicon dioxide,SiO2,g,SI  1.00O   2.00    0.00    0.00    0.00,0,60.0843,-322073.477,1000,6000,10542.523,-146403.1193,-626.144106,7.96456371,-0.000185412,4.10E-08,-4.70E-12,2.18E-16,-37918.3477,-20.45285414,1
silicon monosulfide,SiS,g,SI  1.00S   1.00    0.00    0.00    0.00,0,60.1515,108194.407,1000,6000,8932.107,-2102323.897,6228.83618,-3.004120882,0.0044955,-1.37E-06,2.00E-10,-9.88E-15,-27955.38166,54.0583128,1
silicon disulfide,SiS2,g,SI  1.00S   2.00    0.00    0.00    0.00,0,92.2175,7022.717,1000,6000,12203.217,-126648.9071,-97.7423522,7.57280368,-2.91E-05,6.41E-09,-7.33E-13,3.39E-17,-1244.672263,-13.5270721,1
disilicon,Si2,g,SI  2.00    0.00    0.00    0.00    0.00,0,56.171,580195.524,1000,6000,10296.124,1370060.657,-4207.06004,9.33743289,-0.002749217,9.59E-07,-1.37E-10,6.77E-15,95108.8454,-31.6838519,1
disilicon monocarbide,Si2C,g,SI  2.00C   1.00    0.00    0.00    0.00,0,68.1817,554093.904,1000,6000,11582.346,-125436.658,-341.274687,7.25419669,-0.000101672,2.25E-08,-2.58E-12,1.20E-16,66079.1131,-11.4609613,1
disilicon mononitride,Si2N,g,SI  2.00N   1.00    0.00    0.00    0.00,0,70.17774,397494.514,1000,5000,0,0,0,6.6709912,0.000919179,-3.95E-07,7.44E-11,-5.03E-15,45620.154,-7.79827766,1
trisilicon,Si3,g,SI  3.00    0.00    0.00    0.00    0.00,0,84.2565,627867.38,1000,6000,12519.793,-1699325.75,4697.61526,2.61842114,0.00195896,-2.58E-07,6.10E-12,6.09E-16,42780.448,25.8638045,1
tin,Sn,g,SN  1.00    0.00    0.00    0.00    0.00,0,118.71,301200,1000,6000,6214.713,-5145695.64,11405.75108,-4.17963206,0.002236391,-3.60E-07,2.44E-11,-2.94E-16,-42150.1357,59.8145093,1
tin bromide,SnBr,g,SN  1.00BR  1.00    0.00    0.00    0.00,0,198.614,75644.02,1000,6000,9986.12,1815578.541,-6728.26458,13.32464516,-0.004608102,1.24E-06,-1.53E-10,6.97E-15,49255.8309,-56.4096278,1
tin bromide,SnBr2,g,SN  1.00BR  2.00    0.00    0.00    0.00,0,278.518,-118974.592,1000,6000,14595.408,-19408.94091,-2.335607932,7.00196926,-8.62E-07,2.04E-10,-2.46E-14,1.19E-18,-16448.28122,-0.434935475,1
tin bromide,SnBr3,g,SN  1.00BR  3.00    0.00    0.00    0.00,0,358.422,-158716.446,1000,6000,19280.454,-38930.0453,-4.99084417,10.00418437,-1.82E-06,4.31E-10,-5.19E-14,2.50E-18,-22172.99473,-12.29854098,1
tin bromide,SnBr4,g,SN  1.00BR  4.00    0.00    0.00    0.00,0,438.326,-324216.982,1000,6000,25043.018,-51768.1292,-7.42612695,13.00619502,-2.69E-06,6.34E-10,-7.63E-14,3.67E-18,-43001.6634,-24.71455118,1
tin chloride,SnCl,g,SN  1.00CL  1.00    0.00    0.00    0.00,0,154.1627,34658.816,1000,6000,9644.116,774160.568,-3602.04848,9.74905982,-0.002596199,6.37E-07,-6.75E-11,2.48E-15,24424.47662,-32.2545439,1
tin chloride,SnCl2,g,SN  1.00CL  2.00    0.00    0.00    0.00,0,189.6154,-202648.283,1000,6000,13681.717,-39035.8849,-7.94796268,7.00648762,-2.78E-06,6.46E-10,-7.12E-15,3.69E-18,-26545.29653,-3.36808592,1
tin chloride,SnCl3,g,SN  1.00CL  3.00    0.00    0.00    0.00,0,225.0681,-292372.455,1000,6000,17554.045,-74829.664,-15.28523914,10.01240305,-5.29E-06,1.23E-09,-1.46E-13,6.97E-18,-38308.7827,-16.63063737,1
tin chloride,SnCl4,g,SN  1.00CL  4.00    0.00    0.00    0.00,0,260.5208,-478465.969,1000,6000,22474.031,-107833.6862,-25.54305872,13.02040391,-8.60E-06,1.98E-09,-2.34E-13,1.11E-17,-61635.6203,-30.72703313,1
tin fluoride,SnF,g,SN  1.00F   1.00    0.00    0.00    0.00,0,137.7084032,-95017.09,1000,6000,9136.11,25897.15476,-1484.478214,7.37851893,-0.001324244,2.85E-07,-2.36E-11,6.12E-16,-4776.68897,-16.81202516,1
tin fluoride,SnF2,g,SN  1.00F   2.00    0.00    0.00    0.00,0,156.7068064,-510956.951,1000,6000,12243.049,-102775.8772,-44.5175162,7.03326876,-1.33E-05,2.93E-09,-3.36E-13,1.55E-17,-63621.2588,-6.81008452,1
tin fluoride,SnF3,g,SN  1.00F   3.00    0.00    0.00    0.00,0,175.7052096,-646630.479,1000,6000,14799.721,-182931.9689,-75.5735868,10.05671455,-2.28E-05,5.03E-09,-5.78E-13,2.68E-17,-80918.9759,-21.91673972,1
tin fluoride,SnF4,g,SN  1.00F   4.00    0.00    0.00    0.00,0,194.7036128,-1024766.717,1000,6000,18801.983,-263569.2764,-144.5469969,13.10690681,-4.24E-05,9.29E-09,-1.06E-12,4.87E-17,-127153.9967,-38.039219,1
tin iodide,SnI,g,SN  1.00I   1.00    0.00    0.00    0.00,0,245.61447,172725.022,1000,6000,10177.122,-55549.9185,-1530.457453,7.93260139,-0.002108885,7.81E-07,-1.35E-10,8.21E-15,27448.64953,-16.26822892,1
tin iodide,SnI2,g,SN  1.00I   2.00    0.00    0.00    0.00,0,372.51894,-8066.737,1000,6000,14883.263,-15594.5339,-1.594789414,7.00135116,-5.94E-07,1.41E-10,-1.70E-14,8.23E-19,-3100.608319,1.235038509,1
tin iodide,SnI3,g,SN  1.00I   3.00    0.00    0.00    0.00,0,499.42341,-8017.54,1000,6000,20309.36,-25175.3487,-2.34828289,10.0019913,-8.75E-07,2.08E-10,-2.51E-14,1.22E-18,-4017.05561,-9.26390846,1
tin iodide,SnI4,g,SN  1.00I   4.00    0.00    0.00    0.00,0,626.32788,-118854.043,1000,6000,26745.957,-28018.40706,-2.474699366,13.00210215,-9.25E-07,2.20E-10,-2.66E-14,1.29E-18,-18250.83832,-20.27484281,1
tin oxide,SnO,g,SN  1.00O   1.00    0.00    0.00    0.00,0,134.7094,21911.054,1000,6000,8874.107,-2555955.548,7870.0535,-5.43976873,0.006307819,-2.07E-06,3.31E-10,-1.85E-14,-48416.6391,71.7595246,1
tin oxide,SnO2,g,SN  1.00O   2.00    0.00    0.00    0.00,0,150.7088,11680.18,1000,6000,11795.68,-157355.8926,-142.7316788,7.60570076,-4.20E-05,9.22E-09,-1.05E-12,4.85E-17,-523.453187,-14.28360169,1
tin sulfide,SnS,g,SN  1.00S   1.00    0.00    0.00    0.00,0,150.776,111099.012,1000,6000,9301.112,-1797985.129,6141.73632,-4.01950488,0.005993829,-2.19E-06,3.90E-10,-2.41E-14,-26113.49815,62.568217,1
tin sulfide,SnS2,g,SN  1.00S   2.00    0.00    0.00    0.00,0,182.842,149645.595,1000,6000,13635.095,-67640.8405,-19.70189679,7.51533387,-6.33E-06,1.43E-09,-1.68E-13,7.89E-18,15650.53629,-9.92272843,1
ditin,Sn2,g,SN  2.00    0.00    0.00    0.00    0.00,0,237.42,421343.737,1000,6000,11373.137,-4275783.04,12364.21656,-8.43833617,0.007088056,-1.71E-06,1.81E-10,-7.06E-15,-30014.1872,100.5138538,1
strontium,Sr,g,SR  1.00    0.00    0.00    0.00    0.00,0,87.62,160500,1000,6000,6197.428,14894144.1,-43753.3505,51.3726628,-0.02592566,6.58E-06,-6.95E-10,2.42E-14,297754.5522,-345.489077,1
strontium bromide,SrBr,g,SR  1.00BR  1.00    0.00    0.00    0.00,0,167.524,-63917.691,1000,6000,10107.109,3009971.95,-9193.17988,15.2603179,-0.006009246,1.69E-06,-2.04E-10,8.81E-15,49227.9828,-70.6824445,1
strontium bromide,SrBr2,g,SR  1.00BR  2.00    0.00    0.00    0.00,0,247.428,-406725.851,1000,6000,16334.649,-11861.73059,-1.404383013,7.50121557,-5.42E-07,1.30E-10,-1.58E-14,7.68E-19,-51185.7521,-3.55203711,1
strontium chloride,SrCl,g,SR  1.00CL  1.00    0.00    0.00    0.00,0,123.0727,-127867.894,1000,6000,9800.106,2070218.603,-6199.89373,11.50314585,-0.003675685,9.46E-07,-9.20E-11,2.71E-15,22714.73097,-45.6105996,1
strontium chloride,SrCl2,g,SR  1.00CL  2.00    0.00    0.00    0.00,0,158.5254,-484813.902,1000,6000,14416.098,-25927.16099,-5.26378585,7.00447524,-1.97E-06,4.68E-10,-5.67E-14,2.74E-18,-60453.9953,-2.192208452,1
strontium fluoride,SrF,g,SR  1.00F   1.00    0.00    0.00    0.00,0,106.6184032,-303552.8,1000,6000,9283.1,870231.859,-2589.812831,7.2002529,-0.001173444,2.00E-07,1.10E-11,-2.34E-15,-21336.7551,-16.67386353,1
strontium fluoride,SrF2,g,SR  1.00F   2.00    0.00    0.00    0.00,0,125.6168064,-784793.795,1000,6000,13269.601,-61262.6543,-19.64060822,7.01555775,-6.51E-06,1.49E-09,-1.76E-13,8.32E-18,-96567.0125,-5.40230876,1
strontium hydride,SrH,g,SR  1.00H   1.00    0.00    0.00    0.00,0,88.62794,219227.105,1000,6000,8723.105,-226982.5428,1345.209458,1.152194421,0.003109555,-1.19E-06,2.07E-10,-1.30E-14,17355.47062,21.12916944,1
strontium iodide,SrI,g,SR  1.00I   1.00    0.00    0.00    0.00,0,214.52447,-7851.676,1000,6000,10283.124,2201136.857,-7082.2307,13.32597928,-0.005305864,1.64E-06,-2.21E-10,1.08E-14,42190.7717,-55.308332,1
strontium iodide,SrI2,g,SR  1.00I   2.00    0.00    0.00    0.00,0,341.42894,-278218.842,1000,6000,16701.658,-8090.38192,-0.734826323,7.50064006,-2.86E-07,6.88E-11,-8.40E-15,4.09E-19,-35721.0642,-1.693119087,1
strontium oxide,SrO,g,SR  1.00O   1.00    0.00    0.00    0.00,0,103.6194,-14207.691,1000,6000,9040.109,-51729330.5,151082.1,-161.4513515,0.085160518,-2.09E-05,2.45E-09,-1.11E-13,-968782.952,1197.846971,1
strontium hydroxide,SrOH,g,SR  1.00O   1.00H   1.00    0.00    0.00,0,104.62734,-194085.726,1000,6000,11046.666,2545648.379,-7416.19598,13.81956204,-0.003096482,7.72E-07,-7.92E-11,2.74E-15,22313.02058,-61.4878113,1
Sr(OH)2,SrO2H2,g,SR  1.00O   2.00H   2.00    0.00    0.00,0,121.63468,-596694.573,1000,6000,17011.921,1750013.518,-4681.6015,13.95548402,0.000203502,-1.25E-07,2.04E-11,-1.14E-15,-44271.7024,-50.5145685,1
strontium sulfide,SrS,g,SR  1.00S   1.00    0.00    0.00    0.00,0,119.686,104351.315,1000,6000,9536.115,-13794329.47,39213.3158,-36.0286638,0.018185134,-3.28E-06,2.32E-10,-3.61E-15,-241024.6179,299.1679767,1
distrontium,Sr2,g,SR  2.00    0.00    0.00    0.00    0.00,0,175.24,307570.337,1000,6000,11365.137,209844.5682,103.865013,2.30933233,0.000133052,-4.43E-08,6.71E-12,-3.37E-16,36366.4269,21.68088517,1
tantalum,Ta,g,TA  1.00    0.00    0.00    0.00    0.00,0,180.9479,782518.638,1000,6000,6199.638,1689726.898,-5986.85466,9.56503967,-0.002511649,6.44E-07,-7.19E-11,3.11E-15,130671.0983,-43.3509627,1
tantalum chloride,TaCl5,g,TA  1.00CL  5.00    0.00    0.00    0.00,0,358.2114,-764835,1000,6000,26869.1,-142644.4545,-38.9434032,16.0314237,-1.33E-05,3.08E-09,-3.66E-13,1.75E-17,-97012.9717,-42.56987,1
tantalum oxide,TaO,g,TA  1.00O   1.00    0.00    0.00    0.00,0,196.9473,192468.826,1000,5000,0,0,0,3.4996603,0.001511254,-6.54E-07,1.78E-10,-1.69E-14,21994.151,8.52695899,1
tantalum oxide,TaO2,g,TA  1.00O   2.00    0.00    0.00    0.00,0,212.9467,-200835.093,1000,5000,0,0,0,5.9701669,0.001179213,-5.65E-07,1.31E-10,-1.06E-14,-26169.481,-1.07399801,1
titanium,Ti,g,TI  1.00    0.00    0.00    0.00    0.00,0,47.867,473000,1000,6000,7539.141,-170478.6714,1073.852803,1.181955014,0.000224525,3.09E-07,-5.74E-11,2.93E-15,49780.6991,17.40431368,1
titanium chloride,TiCl,g,TI  1.00CL  1.00    0.00    0.00    0.00,0,83.3197,154393.163,1000,5000,0,0,0,5.296976,-0.000164017,1.57E-07,-3.86E-11,3.07E-15,16857.674,-0.494706691,1
titanium chloride,TiCl2,g,TI  1.00CL  2.00    0.00    0.00    0.00,0,118.7724,-237237.623,1000,5000,0,0,0,7.7624852,-0.000938724,8.01E-07,-1.90E-10,1.50E-14,-30915.805,-10.7527653,1
titanium chloride,TiCl3,g,TI  1.00CL  3.00    0.00    0.00    0.00,0,154.2251,-539328.974,1000,5000,0,0,0,10.008103,0.000419364,-2.15E-07,4.53E-11,-3.45E-15,-68061.25,-19.5107796,1
titanium chloride,TiCl4,g,TI  1.00CL  4.00    0.00    0.00    0.00,0,189.6778,-763178.781,1000,5000,0,0,0,12.38603,0.000709313,-3.17E-07,6.26E-11,-4.53E-15,-95669.078,-28.4716984,1
titanium oxide,TiO,g,TI  1.00O   1.00    0.00    0.00    0.00,0,63.8664,54392.051,1000,5000,0,0,0,4.1360176,0.000739265,-4.54E-07,1.30E-10,-1.15E-14,5198.3483,4.12206514,1
titanium monoxide monochloride,TiOCl,g,TI  1.00O   1.00CL  1.00    0.00    0.00,0,99.3191,-244267.698,1000,5000,0,0,0,6.8319924,0.000763594,-3.40E-07,6.67E-11,-4.81E-15,-31582.311,-7.75401245,1
titanium monoxide dichloride,TiOCl2,g,TI  1.00O   1.00CL  2.00    0.00    0.00,0,134.7718,-545564.732,1000,5000,0,0,0,9.3368655,0.0007597,-3.38E-07,6.65E-11,-4.80E-15,-68572.645,-15.1443219,1
titanium oxide,TiO2,g,TI  1.00O   2.00    0.00    0.00    0.00,0,79.8658,-305440.771,1000,5000,0,0,0,5.8455061,0.001393821,-6.64E-07,1.39E-10,-9.88E-15,-38700.593,-2.79624317,1
vanadium,V,g,V   1.00    0.00    0.00    0.00    0.00,0,50.9415,517267.064,1000,6000,7907.064,1200390.3,-5027.0053,10.58830594,-0.005044326,1.49E-06,-1.79E-10,8.11E-15,91707.4091,-47.6833632,1
vanadium chloride,VCl4,g,V   1.00CL  4.00    0.00    0.00    0.00,0,192.7523,-525521.534,1000,5000,0,0,0,12.718647,1.66E-05,1.42E-07,-3.48E-11,2.29E-15,-67187.992,-28.8480103,1
vanadium nitride,VN,g,V   1.00N   1.00    0.00    0.00    0.00,0,64.94824,523013.121,1000,5000,0,0,0,4.185228,0.000615147,-3.58E-07,1.07E-10,-9.73E-15,61511.54,3.77618661,1
vanadium oxide,VO,g,V   1.00O   1.00    0.00    0.00    0.00,0,66.9409,127615.031,1000,5000,0,0,0,3.9114702,0.000775478,-4.23E-07,1.16E-10,-1.01E-14,14065.204,5.07185409,1
vanadium oxide,VO2,g,V   1.00O   2.00    0.00    0.00    0.00,0,82.9403,-232634.437,1000,5000,0,0,0,5.9470147,0.001168678,-5.05E-07,9.67E-11,-6.82E-15,-29983.802,-2.73802511,1
tungsten,W,g,W   1.00    0.00    0.00    0.00    0.00,0,183.84,851243.526,1000,6000,6216.526,-8048745.96,14657.00424,-0.25085315,-0.002596487,1.41E-06,-2.23E-10,1.26E-14,-3091.130919,39.5582219,1
tungsten chloride,WCl6,g,W   1.00CL  6.00    0.00    0.00    0.00,0,396.5562,-493712,1000,6000,30790.955,-151673.5473,-34.5137925,19.02867176,-1.24E-05,2.92E-09,-3.51E-13,1.69E-17,-65357.7979,-58.9491564,1
tungsten monoxide tetrachloride,WOCl4,g,W   1.00O   1.00CL  4.00    0.00    0.00,0,341.6502,-573493,1000,6000,22271.379,-304902.8285,-353.942586,16.26432703,-0.000105825,2.34E-08,-2.69E-12,1.25E-16,-72725.4674,-49.9176178,1
tungsten oxide,WO2,g,W   1.00O   2.00    0.00    0.00    0.00,0,215.8388,29061.744,1000,6000,10714.848,-753740.668,3204.64305,0.67019656,0.004488239,-8.86E-07,6.25E-11,-9.05E-16,-17694.2023,34.0572401,1
tungsten dioxide dichloride,WO2Cl2,g,W   1.00O   2.00CL  2.00    0.00    0.00,0,286.7442,-671532,1000,6000,19503.817,-240479.173,-306.8379644,13.22814502,-9.10E-05,2.01E-08,-2.30E-12,1.06E-16,-83674.9306,-34.9155694,1
tungsten oxide,WO3,g,W   1.00O   3.00    0.00    0.00    0.00,0,231.8382,-319725.213,1000,6000,13267.943,1732203.64,-6284.71978,16.81358864,-0.003472089,8.08E-07,-6.59E-11,1.14E-15,-2473.075565,-74.0747409,1
(WO3)2,W2O6,g,W   2.00O   6.00    0.00    0.00    0.00,0,463.6764,-1210443.298,1000,6000,25543.014,-667407.243,-703.251836,22.51617461,-0.000203547,4.44E-08,-5.05E-12,2.32E-16,-150269.9479,-86.1398898,1
(WO3)3,W3O9,g,W   3.00O   9.00    0.00    0.00    0.00,0,695.5146,-2013291.101,1000,6000,40688.367,-945026.331,-1133.837222,34.8347923,-0.000330136,7.23E-08,-8.22E-12,3.79E-16,-248848.6308,-144.1551053,1
(WO3)4,W4O12,g,W   4.00O  12.00    0.00    0.00    0.00,0,927.3528,-2817433.885,1000,6000,54538.739,-1277530.217,-1566.538532,47.1536352,-0.000456326,9.99E-08,-1.14E-11,5.23E-16,-347741.847,-205.1588395,1
(WO3)5,W5O15,g,W   5.00O  15.00    0.00    0.00    0.00,0,1159.191,-3551492.326,1000,6000,68473.453,-1600667.953,-1958.437864,59.4422739,-0.000570511,1.25E-07,-1.42E-11,6.54E-16,-438409.586,-266.0238838,1
xenon,Xe,g,XE  1.00    0.00    0.00    0.00    0.00,0,131.29,0,1000,6000,6197.428,4025.22668,-12.09507521,2.514153347,-8.25E-06,2.53E-09,-3.89E-13,2.36E-17,-668.580073,6.06367644,1
zinc,Zn,g,ZN  1.00    0.00    0.00    0.00    0.00,0,65.39,130400,1000,6000,6197.428,-175559.1489,498.413924,1.969386292,0.000260881,-5.63E-08,2.72E-12,4.27E-16,11737.73458,8.96108565,1
zirconium,Zr,g,ZR  1.00    0.00    0.00    0.00    0.00,0,91.224,599318.611,1000,6000,6815.611,6006771.84,-15669.60605,17.9698235,-0.00676341,1.73E-06,-2.06E-10,9.33E-15,173463.6249,-105.1117377,1
zirconium nitride,ZrN,g,ZR  1.00N   1.00    0.00    0.00    0.00,0,105.23074,713372,1000,6000,0,0,0,4.14378922,0.000404307,-1.45E-07,2.48E-11,-1.54E-15,84461.42,4.15937906,1
zirconium oxide,ZrO,g,ZR  1.00O   1.00    0.00    0.00    0.00,0,107.2234,83922.708,1000,6000,8970.108,464809.831,344.231447,4.81577918,-0.000466063,2.14E-07,-2.05E-11,4.08E-16,7317.3407,1.502933548,1
zirconium oxide,ZrO2,g,ZR  1.00O   2.00    0.00    0.00    0.00,0,123.2228,-286189.801,1000,5000,0,0,0,6.1418545,0.000977037,-4.33E-07,8.50E-11,-6.13E-15,-36446.178,-2.70978912,1
Air,N1.56O0.42Ar0.01,g,N   1.56O   0.42AR  0.01C   0.00    0.00,0,28.9651784,-125.53,1000,6000,8649.264,241521.443,-1257.8746,5.14455867,-0.000213854,7.07E-08,-1.07E-11,6.58E-16,6462.26319,-8.14740867,1
